id,lat,lon
13364211177,38.9929,-94.6953
13364211178,38.9932,-94.6955
13364316001,37.647,-97.3353
13365633296,38.68,-94.6087
13368234719,39.0289,-94.8256
13368239448,39.0292,-94.8252
13368441701,37.8321,-97.3272
13368443101,37.8249,-97.3242
13368445101,37.796,-97.3043
13373910301,37.5287,-95.4716
13376383501,37.6739,-97.4135
13376384901,37.65,-97.3544
13376599602,39.0371,-94.6656
13376603001,39.0371,-94.6656
13376603501,39.0371,-94.6656
13376685901,37.674,-97.4129
13376999001,37.7083,-97.2081
13378832375,39.2105,-94.6811
13382066715,38.0147,-97.9399
13382348201,37.8333,-97.3268
13382415001,39.0731,-94.674
13383582201,37.7178,-97.2424
13383717901,38.623,-94.5902
13384432201,39.7624,-94.8341
13389408002,39.4018,-100.87
13389417802,39.4791,-100.72
13389429401,39.5429,-100.571
13389490501,39.8388,-99.85
13389952001,38.8829,-94.7043
13389979001,38.8785,-94.7013
13389979201,38.8802,-94.7007
13391206301,39.8415,-95.7845
13391252502,39.8412,-95.2722
13391256401,39.7469,-94.8424
13391257201,39.7478,-94.8111
13395438501,39.2041,-95.7202
13398186701,39.3946,-100.866
13398264299,37.6645,-97.2797
13398264822,37.6798,-97.2471
13398284040,37.6648,-97.248
13398311212,37.6645,-97.2711
13399161701,37.2538,-97.0008
13399161702,37.225,-96.9941
13399189102,37.2399,-97.011
13402053101,38.8885,-94.6069
13402059001,38.8885,-94.6058
13403282601,39.0616,-95.7432
13403511792,38.8069,-97.6128
13403652295,38.7984,-97.6343
13403655865,38.8646,-97.6125
13403658786,38.8051,-97.6126
13403676128,38.8405,-97.5872
13403693494,38.8282,-97.6127
13403696050,38.8273,-97.6125
13406503601,37.7326,-97.2077
13406619601,37.0363,-95.6734
13406622901,37.0466,-95.9466
13406627901,37.0672,-95.9483
13409071039,37.6826,-97.2499
13409102317,37.6824,-97.2494
13409118428,37.682,-97.2489
13409137340,37.6798,-97.2481
13409165910,37.6798,-97.2456
13410756801,37.6793,-96.9921
13410995001,37.3399,-94.8501
13411468201,37.796,-97.3264
13414136515,39.7551,-94.8035
13414161732,39.7551,-94.8038
13414184949,39.7553,-94.8039
13414184950,39.7554,-94.8036
13414190768,39.7691,-94.6116
13414217742,39.7769,-94.8031
13414217743,39.777,-94.8034
13414831701,37.679,-97.2487
13414855783,39.0731,-94.6768
13414886524,37.4112,-94.7003
13414893562,39.0781,-94.678
13416606202,39.1481,-96.3524
13416713501,39.1954,-96.3054
13416713502,39.1958,-96.3051
13416852701,37.6202,-99.0142
13416870101,37.6455,-98.7109
13416915701,39.7474,-94.6119
13418767701,39.7608,-94.9494
13418768701,39.7609,-94.9466
13419054611,37.7185,-97.3631
13419195001,39.21,-96.3448
13419396501,39.3794,-100.72
13419402601,39.1192,-100.809
13419405001,39.8134,-100.534
13419417801,39.8281,-100.536
13422265456,37.7233,-97.2077
13422265457,37.7281,-97.2081
13422426901,38.9277,-94.6581
13424588201,37.6781,-97.2001
13424590301,37.6786,-97.1987
13424725401,37.0683,-96.0098
13424728801,37.023,-96.182
13424730401,37.1105,-96.526
13424731801,37.3016,-96.2908
13424798801,37.7232,-97.1523
13424803001,37.7959,-97.1521
13425498901,37.0013,-100.971
13426840801,37.8109,-97.3719
13427594301,37.7312,-97.2074
13427657001,38.9277,-94.6584
13427657601,38.9273,-94.6584
13428993301,39.7115,-94.8559
13429018801,39.5592,-95.0451
13429364301,36.999,-100.892
13429381801,37.0384,-100.905
13429382201,37.0379,-100.906
13431119801,38.8833,-94.6008
13431126801,38.8833,-94.6006
13431126901,38.8832,-94.6006
13431127101,38.8832,-94.6008
13431353101,37.7558,-97.2622
13432541001,37.68,-97.2077
13432985401,37.7281,-97.2082
13433024401,37.7283,-97.2074
13433081401,38.9927,-94.8559
13433354819,39.0068,-94.7704
13433354820,39.01,-94.7708
13433354821,39.0109,-94.7704
13433354822,39.0112,-94.7704
13433354823,39.0095,-94.7614
13433354824,39.0106,-94.7613
13433354825,39.0073,-94.7613
13433354826,39.0082,-94.8392
13433372922,39.0074,-94.6973
13433372923,39.0074,-94.7143
13433372924,39.0075,-94.7147
13433379329,39.0149,-94.7149
13433401462,38.9273,-94.6486
13433414119,39.0137,-94.7426
13433414120,39.0142,-94.7424
13433414121,39.0221,-94.7424
13433414122,39.0219,-94.7424
13433414123,39.0221,-94.7427
13436049901,37.8392,-97.3367
13436858901,37.9564,-97.1522
13437736501,39.0463,-95.7615
13438509601,39.2061,-94.7072
13438528101,37.7526,-97.4628
13438654601,39.0538,-94.6774
13438659502,39.0537,-94.6771
13438690101,39.0627,-94.6673
13438695401,39.0625,-94.6609
13438697901,39.0622,-94.6479
13438698301,39.0624,-94.6479
13438743801,38.9128,-94.6354
13440588101,37.65,-97.535
13444473701,38.8868,-94.681
13447229392,39.7112,-94.8507
13447245009,39.7121,-94.8382
13447360069,37.6019,-95.0873
13447367242,37.3964,-94.6695
13447374406,37.3965,-94.7048
13447375885,37.3965,-94.7051
13447389379,37.3963,-94.7051
13447408710,37.411,-94.7005
13447504656,38.5824,-97.6669
13447514693,38.5638,-97.6665
13448038301,39.0295,-94.8212
13448043201,39.022,-94.7799
13448666701,37.7957,-97.3304
13448996401,37.7225,-97.1353
13449144201,39.3109,-94.761
13449145101,39.3392,-94.7612
13449447431,37.6838,-97.2487
13451298501,39.0242,-94.8128
13451300901,39.0268,-94.8135
13451301101,39.0291,-94.8254
13451301201,39.0289,-94.8253
13451683601,38.951,-95.6928
13451683602,38.9513,-95.6921
13451684501,38.9497,-95.7112
13451684701,38.9499,-95.7112
13451685201,38.9426,-95.7111
13451685401,38.9425,-95.7099
13451686701,38.9297,-95.7063
13451686801,38.9294,-95.7065
13451701602,39.0467,-95.3893
13451701802,39.019,-95.5113
13451702201,38.9354,-95.6918
13451702301,38.9353,-95.6917
13453092701,38.9952,-96.8591
13453149101,38.9904,-96.8567
13455360501,38.83,-94.8161
13455528701,37.6351,-97.3527
13455565801,37.6405,-97.2974
13456327101,39.0158,-96.8697
13456345601,39.0087,-96.8353
13456379901,39.0282,-96.8118
13456398401,39.0418,-96.8294
13456415801,39.0474,-96.8392
13456426001,39.0371,-96.8809
13456426102,39.0323,-96.8907
13456430501,39.0349,-96.89
13456435301,39.0325,-96.8818
13458287886,37.7805,-97.4683
13461431203,38.8867,-94.6069
13461476301,37.0281,-97.338
13461503901,39.0295,-95.6795
13461504301,39.0298,-95.6796
13461504302,39.0298,-95.6829
13461504304,39.0585,-95.7249
13461504401,39.0299,-95.6793
13461504701,39.0297,-95.6792
13461504702,39.0147,-95.7263
13461504801,39.0297,-95.6827
13461505101,39.0296,-95.6831
13461505201,39.0298,-95.6832
13461505401,37.6082,-97.3271
13461506401,39.0151,-95.7258
13461509001,39.0587,-95.7246
13461509101,39.0585,-95.7245
13461509401,39.0584,-95.7247
13461509702,39.0586,-95.7059
13461509801,39.0585,-95.7062
13461509802,39.0587,-95.7063
13461509901,39.0588,-95.7061
13461510301,39.0531,-95.6791
13461510401,39.0533,-95.6792
13461510501,39.0534,-95.6789
13461516201,39.0531,-95.6788
13462710102,38.7851,-95.2687
13462727801,38.7608,-95.2684
13464926801,39.566,-95.1203
13465112201,39.8133,-94.8124
13465136801,39.8133,-94.8139
13465137201,39.8116,-94.8139
13469102402,39.0509,-95.7432
13469105001,39.015,-95.7262
13469105101,39.0149,-95.7259
13469109702,39.0437,-95.7617
13469110401,39.0145,-95.7622
13469110402,39.0147,-95.7626
13469110501,39.0147,-95.7623
13469111201,39.0144,-95.7624
13469128901,39.0293,-95.7622
13469128902,39.0289,-95.7623
13469129401,39.0291,-95.762
13469130001,39.0292,-95.7625
13469130401,39.0434,-95.7618
13469130701,39.0436,-95.7616
13469133201,39.051,-95.743
13469133202,39.051,-95.6955
13469133701,39.0512,-95.7431
13469133901,39.0511,-95.7434
13469134501,39.0511,-95.7248
13469134502,39.0512,-95.7245
13469134503,39.0513,-95.7249
13469134901,39.0514,-95.7246
13469136201,39.0509,-95.6944
13469136401,39.0687,-95.6643
13469136402,39.0722,-95.6709
13469137501,39.0685,-95.6645
13469138401,39.0723,-95.6706
13469140801,39.0724,-95.6707
13469144401,39.0153,-95.6516
13469144502,39.0006,-95.6879
13469145001,39.0151,-95.6515
13469145201,39.015,-95.6517
13469145202,39.0296,-95.7249
13469145301,39.0152,-95.6519
13469145302,39.0295,-95.7435
13469145401,39.0007,-95.6876
13469145501,39.0005,-95.6874
13469145503,39.0293,-95.7438
13469145601,39.0004,-95.6878
13469150101,39.0295,-95.7248
13469150201,39.0294,-95.725
13469150202,39.0291,-95.7437
13469151401,39.0295,-95.7252
13469153601,39.0292,-95.7434
13469761701,39.0912,-95.6735
13472226901,38.881,-94.7636
13472354301,37.6663,-97.2803
13472354701,37.6668,-97.2793
13472521801,39.268,-94.9017
13472525201,39.3273,-94.9504
13474050201,39.2671,-94.9001
13474051701,39.3286,-94.9153
13475143301,39.3276,-94.941
13477124301,39.2668,-94.9282
13477125701,39.2666,-94.9278
13477324707,37.6798,-97.3266
13477931701,37.7476,-97.28
13477931901,37.7474,-97.2793
13477935301,37.7517,-97.2729
13478180801,39.3256,-94.9507
13478181401,39.2666,-94.9281
13478181901,39.2669,-94.9278
13479420976,39.038,-94.6417
13479582901,39.0394,-94.6417
13480301901,39.3277,-94.938
13480328201,39.2668,-94.9001
13480328401,39.2671,-94.8997
13480399701,39.0146,-94.724
13480403801,38.9952,-94.722
13480404101,38.9963,-94.7235
13481189568,38.0574,-97.9841
13482037101,39.0872,-95.5383
13482042502,39.0807,-95.3968
13482509801,38.9129,-97.2418
13483188001,39.1578,-94.8981
13483194901,39.1579,-94.8995
13502594101,37.6647,-97.2969
13502617401,37.6648,-97.273
13502841601,39.2697,-94.9001
13502855701,39.3288,-94.9166
13504780601,39.0392,-94.6409
13505107701,38.1232,-97.427
13505624602,38.8835,-94.8072
13505625501,38.9035,-94.6495
13505658101,39.0151,-94.6867
13505662801,39.0148,-94.6862
13508066901,39.0149,-94.7274
13508151701,39.3745,-101.203
13508151702,39.2783,-101.055
13510774201,37.2754,-97.3846
13510906201,39.2669,-94.8996
13510908701,39.2886,-94.9064
13510908901,39.2887,-94.9068
13511202401,39.3646,-101.059
13513377201,37.67,-97.262
13513567301,39.0395,-94.5975
13513567302,39.0395,-94.5975
13513787101,37.2744,-97.1611
13513788101,37.2744,-97.1678
13514849301,38.9933,-94.6586
13514854801,39.0079,-94.6495
13514863502,39.0075,-94.6489
13514863503,38.9929,-94.6582
13515681106,37.6788,-97.2159
13515936301,39.0149,-94.6399
13515937002,39.0151,-94.6399
13515937201,39.0151,-94.6397
13515937401,39.0149,-94.6396
13515937501,39.0151,-94.6399
13515939201,39.0152,-94.6306
13515940901,39.015,-94.6305
13515940902,39.0152,-94.6303
13515951204,39.1181,-94.7419
13515980701,39.1208,-94.6207
13515981401,39.121,-94.6206
13515981402,39.1202,-94.62
13515983601,39.1207,-94.6207
13515983602,39.1191,-94.6204
13515983701,39.1195,-94.6207
13516010210,37.6486,-97.3354
13516024601,39.2895,-94.9069
13516090154,37.6877,-97.3465
13516099244,37.6651,-97.3356
13516921502,39.331,-94.9
13517167801,37.7523,-97.2597
13518012101,39.1617,-94.6408
13518014901,39.175,-94.6395
13519160101,39.0541,-94.6111
13519162302,39.0545,-94.6077
13519658901,37.7276,-97.2067
13519660101,37.7341,-97.2027
13519995801,39.0605,-94.6074
13519997601,39.0618,-94.6075
13520062841,37.7073,-97.3357
13520069214,37.6834,-97.3532
13520081902,38.9552,-94.664
13520119701,39.0913,-95.6731
13520124701,39.091,-95.6729
13520124901,39.0908,-95.6732
13520721072,37.7241,-97.3629
13520813601,37.7486,-97.2804
13522843552,37.7342,-97.3448
13523066001,39.0095,-94.8234
13523070505,37.7086,-97.2037
13524270601,39.015,-94.6303
13524583401,37.7229,-97.243
13524625801,39.2888,-94.907
13525104001,37.694,-97.2416
13527171701,39.2522,-94.653
13527498701,39.0518,-94.6117
13527512801,39.8115,-94.8129
13527532710,39.3273,-94.9159
13529334301,38.8488,-94.8187
13529342601,38.8498,-94.8174
13530603201,38.9414,-94.5977
13530603301,38.9415,-94.598
13532419601,39.0871,-95.535
13533090786,37.6644,-97.3086
13534709801,39.3854,-94.7911
13535522501,37.9807,-101.753
13538987501,39.1612,-100.442
13541486701,37.6907,-97.258
13541607101,38.2133,-97.5192
13541613601,38.2031,-97.5191
13541663306,38.993,-94.6398
13541664115,38.9933,-94.64
13541664403,38.9933,-94.6396
13541669801,38.9931,-94.6396
13541696301,38.998,-94.636
13541699601,38.9973,-94.6369
13541701502,39.0076,-94.6398
13541704601,39.0076,-94.6399
13541706801,39.0078,-94.6397
13541707601,39.0078,-94.6397
13541841501,38.7822,-95.1861
13541842101,38.7823,-95.1861
13541842201,38.7823,-95.1864
13541842301,38.7821,-95.1863
13541853301,37.7815,-97.4396
13542038145,37.716,-97.2989
13543186801,38.9858,-94.6959
13543187901,38.9858,-94.6957
13543872401,37.7208,-97.2457
13544021365,37.7225,-97.3395
13544043989,37.7299,-97.3449
13544070089,37.7334,-97.3464
13544087783,37.7285,-97.3449
13544093704,37.7324,-97.3358
13544093901,38.9893,-94.6081
13544108529,37.7374,-97.336
13544109129,37.7262,-97.3394
13544109130,37.7262,-97.3458
13544109131,37.7262,-97.3483
13544109132,37.7262,-97.3506
13544128819,37.7297,-97.3459
13544128820,37.7297,-97.3493
13544128821,37.7299,-97.3518
13544128822,37.7297,-97.3545
13544128823,37.7298,-97.3569
13544128824,37.7301,-97.3596
13544133811,37.7322,-97.3518
13544133812,37.7335,-97.3528
13544133813,37.7319,-97.3539
13544133814,37.7333,-97.3495
13544186176,37.7009,-97.3142
13544186177,37.701,-97.3081
13544186178,37.701,-97.3056
13544192301,37.7229,-97.2448
13544197477,37.6715,-97.3077
13544226032,37.6719,-97.262
13544226033,37.672,-97.2502
13544226034,37.6718,-97.2714
13544226035,37.6719,-97.2758
13544235962,37.6648,-97.2757
13544235963,37.6648,-97.2775
13544236400,37.6721,-97.2782
13544280701,37.6717,-97.3103
13544280702,37.6719,-97.3159
13544280703,37.6719,-97.3174
13544280704,37.6718,-97.321
13544280705,37.6718,-97.3232
13544302524,37.6695,-97.3452
13544644901,38.9841,-94.6165
13544646202,38.9934,-94.6303
13544651601,38.9932,-94.6302
13544653001,38.9932,-94.6302
13544656401,38.9811,-94.6305
13544656701,38.9812,-94.6302
13544657101,38.9809,-94.6301
13544658301,38.9809,-94.6305
13544662601,38.9747,-94.6084
13544664701,38.9569,-94.6083
13544665201,38.9419,-94.6087
13544666001,38.942,-94.6082
13544805301,37.7086,-97.2445
13544806801,37.7089,-97.226
13545130501,37.6791,-97.2423
13545132201,37.6789,-97.2407
13545334201,39.015,-94.7237
13545335401,39.0146,-94.7236
13545338501,39.0076,-94.7653
13545339001,39.0069,-94.7683
13545340901,39.0101,-94.7742
13545346401,38.9564,-94.7767
13545350001,38.9721,-94.8015
13545352301,38.9898,-94.7804
13545352801,38.9933,-94.7976
13546664504,37.694,-97.1528
13547458501,39.0572,-94.6117
13550196301,37.6645,-97.3358
13550883701,38.9932,-94.6585
13555646701,38.9932,-94.7015
13555716001,37.6646,-97.2319
13563240501,39.0752,-94.6397
13565243901,37.679,-97.2447
13565473801,38.9127,-94.7513
13565474301,38.913,-94.7514
13565474401,38.913,-94.751
13565663701,37.678,-97.244
13565666802,37.679,-97.2396
13565667801,37.679,-97.2399
13565668601,37.679,-97.2383
13567067001,37.6798,-97.262
13567091301,37.69,-97.2619
13567092201,37.6901,-97.2623
13567129601,37.6821,-97.2606
13567393801,37.5045,-97.5106
13567483401,37.5049,-97.4856
13567562401,37.5175,-97.4969
13567845901,37.5182,-97.5057
13568178601,37.7182,-97.281
13568473101,37.6859,-97.3266
13571015601,39.9993,-95.7971
13571249001,39.257,-94.6509
13571250201,39.2578,-94.6526
13571260901,39.257,-94.6509
13571265101,39.2558,-94.6511
13571367901,38.0212,-97.8675
13571466202,38.5943,-97.6219
13571488501,38.5944,-97.621
13571697163,39.5093,-94.7868
13571697164,39.7171,-94.821
13571723652,39.7841,-94.8319
13571739179,39.7174,-94.8815
13571739230,39.8313,-94.8172
13571749906,39.8311,-94.8163
13574722101,37.6644,-97.299
13576998209,37.6733,-97.376
13576999104,37.6731,-97.3753
13577428902,38.0033,-101.014
13578227601,37.6881,-97.31
13578269902,37.3816,-94.6869
13578479001,38.8952,-99.3115
13578479701,38.9008,-99.3227
13578489701,38.929,-95.2583
13581635480,39.0575,-95.6771
13581741142,39.0575,-95.6774
13582345101,37.6775,-97.2474
13584084801,37.7929,-100.217
13585901301,37.4756,-97.3326
13586001901,39.026,-94.6866
13586051901,39.5558,-99.8445
13588082101,38.085,-99.2293
13591073301,37.5484,-97.1349
13591103901,39.2252,-94.7636
13591708101,38.3411,-99.3058
13594287201,39.027,-94.6877
13597221101,39.1043,-94.5939
13598480201,39.0723,-94.6402
13598484401,39.0728,-94.6517
13598488801,39.0729,-94.6521
13598493602,39.073,-94.6571
13598494602,39.073,-94.6568
13598605401,39.0378,-94.6417
13599629101,39.0148,-94.6488
13599636501,39.0138,-94.6077
13599636901,39.0125,-94.6165
13599640901,39.0123,-94.6169
13599648301,39.012,-94.6164
13599649401,39.0122,-94.6161
13599649402,39.0152,-94.6243
13599649801,39.0151,-94.6164
13599664301,39.0151,-94.6236
13603372201,39.0722,-94.607
13603385201,39.0574,-94.6073
13605463001,39.0046,-94.6301
13605463201,39.0044,-94.6303
13605465101,39.0043,-94.6301
13605465501,39.0044,-94.6299
13606709001,37.6772,-97.3711
13606710101,37.6582,-97.2804
13606728325,37.6862,-97.3263
13606800988,37.4256,-94.7155
13608106538,38.9289,-95.2559
13608106814,38.9293,-95.2583
13608136143,38.9289,-95.2559
13608153721,38.9284,-95.2576
13608418902,37.1086,-97.1282
13608422101,37.1149,-97.0365
13608492301,37.6802,-97.3262
13608592023,38.9916,-95.2332
13608602461,38.9914,-95.2332
13608609115,38.9807,-95.2583
13608634598,38.9807,-95.2587
13608637313,38.9429,-95.2052
13608637314,38.9424,-95.2051
13608638779,38.9429,-95.2047
13608641719,38.9914,-95.2335
13608649636,38.9805,-95.2587
13608654013,38.9425,-95.2048
13608660368,38.9244,-95.2603
13608661541,38.9248,-95.2604
13608662527,38.9244,-95.2607
13609865465,39.0786,-94.5936
13609865466,39.0786,-94.5941
13609865467,39.0786,-94.5941
13609865470,39.3107,-94.6972
13610180601,39.0007,-94.6303
13610183201,38.9859,-94.6305
13610183401,38.986,-94.6302
13610183601,38.9861,-94.6302
13612740401,39.7552,-94.8494
13613131801,37.8065,-97.3175
13613137001,37.8095,-97.3362
13613193901,37.7085,-97.2853
13615831101,38.9292,-94.6674
13615868101,37.017,-98.4891
13615946901,37.7082,-97.2955
13615949901,37.7084,-97.2812
13617861601,37.7078,-97.3189
13617863401,37.7083,-97.3077
13617984101,38.8804,-94.6617
13618177126,38.9931,-94.6078
13618177127,38.9931,-94.608
13618177128,38.9929,-94.6078
13618177129,38.9928,-94.6081
13618315022,39.0014,-94.6169
13618430902,38.4434,-95.7279
13618592701,39.0855,-94.6245
13619383901,38.4279,-95.7288
13619386101,38.0272,-95.739
13621247101,37.6883,-97.1708
13623526201,37.6353,-97.2832
13623544735,38.7826,-95.6798
13624065501,38.0721,-97.8941
13624065502,38.0724,-97.8899
13625389401,39.1727,-96.6028
13626896501,38.1448,-97.4438
13626966801,37.7206,-97.2449
13626983802,37.7212,-97.2462
13627966902,37.6772,-97.2489
13628673455,39.1745,-96.6029
13628728201,37.8255,-97.3396
13630348302,39.0377,-94.6406
13631150001,38.8388,-94.8392
13633644601,37.6793,-97.523
13633648601,37.6783,-97.4263
13633692101,37.7317,-97.4067
13633699001,37.736,-97.4067
13633875201,37.6777,-97.3173
13634955001,37.7719,-97.5358
13634970001,37.7935,-97.5363
13638687601,39.1043,-94.5939
13639606638,38.9183,-97.3813
13639606639,38.9184,-97.3815
13639691201,37.7226,-97.2847
13639701701,39.0269,-94.6888
13639709701,37.7229,-97.2437
13639718501,39.0148,-94.6866
13641413902,37.7792,-97.5539
13641414002,37.7796,-97.52
13641425703,37.7865,-97.5326
13641450601,37.789,-97.5272
13641484101,37.7208,-97.2813
13641484401,37.7228,-97.2804
13641498001,37.7226,-97.2625
13643536302,37.7187,-97.2989
13643541102,37.7229,-97.2993
13643545901,37.7227,-97.2967
13643569201,37.7212,-97.2989
13643571001,37.7175,-97.2987
13643578701,37.7157,-97.2888
13643820601,39.0411,-94.6491
13643938901,37.6792,-97.4807
13643939801,37.664,-97.4804
13643964801,38.9398,-94.6564
13643971001,38.9398,-94.6564
13644181201,37.6513,-97.3658
13644264001,37.5645,-97.3521
13644282501,37.6294,-97.3706
13644293701,37.471,-97.2462
13644395871,37.041,-95.5946
13644404847,37.21,-96.9979
13644406244,37.1027,-96.8073
13644418307,37.478,-97.2322
13644423830,37.2449,-96.9644
13645125403,37.7202,-97.2986
13645125404,37.7225,-97.2938
13645445747,37.1154,-96.4964
13645733501,38.9711,-95.4705
13646679517,37.6346,-97.2849
13646679878,37.6349,-97.285
13646683472,37.7451,-97.2809
13646693187,37.6503,-97.2803
13646699133,37.6755,-97.3531
13646699601,37.7378,-97.2454
13646700301,37.7418,-97.2625
13646768636,37.6532,-97.3708
13646770679,37.7082,-97.2788
13646775164,37.6334,-97.389
13646776239,37.6233,-97.334
13646777655,37.6502,-97.371
13646778636,37.6223,-97.3596
13646778920,37.6102,-97.3339
13646779556,37.6725,-97.3712
13646786228,37.6211,-97.3342
13646787071,37.6079,-97.3235
13646787184,37.7083,-97.2624
13648212201,38.9864,-95.4976
13648558844,38.9745,-94.607
13648575862,38.9877,-94.6079
13648603916,38.984,-94.6128
13650175701,37.5269,-97.0007
13650179201,37.5197,-96.9996
13650191601,37.5195,-97.0224
13650191802,37.5197,-97.0228
13650231801,37.6797,-96.9937
13650261602,37.7191,-96.9715
13650262801,37.7192,-96.9713
13650272501,37.6709,-96.9811
13650273601,37.671,-96.9809
13650293801,37.5094,-97.0074
13650306101,37.4439,-97.0073
13653615301,39.2099,-94.7096
13655067501,37.7519,-99.9811
13655263001,37.7548,-100.033
13655268701,37.7531,-100.023
13655272401,37.753,-100.023
13657584301,39.0008,-95.6799
13658922101,37.666,-97.233
13660593909,39.7905,-94.8694
13663850001,37.7226,-97.315
13663898901,39.2887,-94.9031
13665998401,37.6784,-97.2169
13668200901,38.4822,-101.128
13669658775,37.643,-97.4072
13669876201,38.8198,-97.6258
13670449801,37.2579,-101.783
13670450701,37.1414,-101.9
13671807215,38.1641,-97.2025
13672591201,38.3768,-97.6315
13673003106,37.8104,-97.3229
13673184401,38.911,-94.6396
13673283501,37.6713,-97.5712
13673284601,37.6783,-97.5714
13673481101,37.7338,-100.033
13675355601,37.6582,-97.2803
13675355602,37.6582,-97.2803
13675866501,39.0292,-94.8393
13675866801,39.0288,-94.8396
13675915402,39.0996,-94.8815
13676026101,38.8693,-98.0659
13676258401,37.6721,-97.2806
13678622401,39.6592,-94.6473
13683358802,38.9931,-94.6306
13685535402,37.6735,-97.4016
13685560601,38.9145,-94.7667
13685713501,37.5015,-98.6838
13685713602,37.4573,-98.6873
13686720602,39.5515,-97.6576
13686723301,39.3706,-97.6663
13686787801,37.6499,-97.3269
13686975501,38.4051,-97.6669
13687197801,38.411,-96.1184
13687197901,38.4086,-95.9921
13688707001,38.868,-97.6458
13694363201,39.0365,-95.762
13694363202,39.0363,-95.762
13694365901,39.0364,-95.7621
13694366501,39.0364,-95.7618
13696426101,37.4754,-97.2779
13696554601,37.7086,-97.2622
13697091801,39.0501,-94.6032
13702214501,37.0224,-98.5671
13702237802,36.9995,-98.6512
13704297568,39.3532,-94.7644
13704308211,39.3787,-94.695
13704312403,39.3534,-94.7646
13706114001,39.0052,-94.6166
13706133201,39.0079,-94.6234
13706138801,37.6659,-97.462
13706140801,37.664,-97.4624
13707308648,37.7156,-97.3005
13708783901,37.6727,-97.4387
13709646701,37.6787,-97.5532
13709984201,38.9818,-94.8602
13712356602,38.8849,-94.6799
13712358001,38.8855,-94.6816
13712358002,38.8849,-94.6809
13714076781,37.5229,-97.2441
13714082321,37.672,-97.2639
13714095972,37.608,-97.3536
13714693284,37.6306,-97.3172
13714877302,37.7232,-97.2454
13715337227,39.0424,-94.5915
13716634416,39.0636,-94.6132
13717652401,37.0233,-101.876
13717755101,37.4984,-97.2539
13719784301,37.5922,-97.2445
13724184301,39.0876,-96.0265
13725925662,38.9569,-95.201
13725938714,38.957,-95.1994
13725953401,37.8094,-96.8497
13725961601,37.6795,-96.8804
13726134801,38.913,-94.7735
13726622001,38.9819,-94.8603
13728748601,37.645,-98.4652
13728748602,37.6454,-98.4645
13732348301,39.0425,-94.5976
13732348302,39.0424,-94.5974
13732348402,39.0424,-94.5975
13732348801,39.0426,-94.5976
13732351101,39.0426,-94.5974
13732372902,39.0335,-94.612
13732521201,39.0396,-94.5919
13732521701,39.0397,-94.5916
13732521702,39.04,-94.5916
13732521801,39.04,-94.5919
13734528901,38.8574,-102.047
13736034201,38.9337,-94.7534
13736098201,39.232,-94.6312
13738747402,38.4297,-95.516
13740446601,37.6731,-97.3707
13741178001,37.5632,-97.119
13743378690,38.5657,-97.961
13743650196,39.1043,-94.7606
13743962901,37.3819,-98.0729
13746211301,37.7813,-97.3424
13746242001,37.786,-97.3215
13746290001,37.7669,-97.3147
13747276401,38.9344,-94.754
13747276402,38.9346,-94.755
13747276502,39.051,-94.8635
13747278601,39.0506,-94.8635
13747280801,39.0111,-94.7706
13749548601,37.7651,-100.016
13751536801,38.0584,-97.9399
13753122580,37.6353,-97.2986
13753126441,37.6498,-97.2989
13753154163,37.7176,-97.2438
13753598538,37.267,-97.4204
13753999683,37.6732,-97.3829
13754064924,37.673,-97.3829
13754314501,38.1304,-97.7757
13755123501,38.7834,-97.6095
13757859801,38.7673,-94.6677
13757859901,38.7671,-94.6678
13758723301,38.8686,-101.967
13759106901,39.2887,-94.903
13759268201,37.1521,-98.0302
13759270301,37.2935,-98.0113
13759659301,38.978,-94.8553
13761966201,37.7656,-100.018
13762134901,39.2952,-94.9089
13762135201,39.295,-94.9089
13765042901,38.7405,-98.2195
13765044201,38.7405,-98.2195
13768931801,38.2594,-95.5262
13769058001,37.2449,-100.617
13769058301,37.2362,-100.635
13778146101,37.7086,-97.1527
13785285602,39.4414,-98.0651
13788258957,39.0424,-94.5917
13788346594,39.0422,-94.5917
13788920106,38.949,-94.7608
13790434102,37.8976,-98.1759
13790702801,39.0786,-94.5943
13797169702,37.7533,-100.014
13801689601,38.724,-95.0907
13807228501,38.9944,-95.6878
13807228502,38.9942,-95.6876
13807229301,38.9942,-95.6878
13807229302,38.9944,-95.6876
13807266001,38.1002,-97.9219
13807374701,37.7249,-97.0437
13809560601,37.6791,-97.2624
13809840801,37.9086,-97.7749
13819475701,39.0437,-95.7617
13819622201,37.5192,-97.1404
13821014001,39.0695,-94.6589
13824585401,39.0708,-94.6534
13824637201,39.0716,-94.6528
13824638301,39.0709,-94.6519
13825136401,37.0014,-101.892
13826003101,38.3708,-97.6262
13826236901,38.9542,-94.6688
13829871701,39.1337,-101.727
13831960601,39.0006,-95.7059
13831960801,39.0005,-95.7061
13831961001,39.0006,-95.7061
13832153601,39.0153,-95.6704
13832153602,39.0152,-95.6701
13832206002,38.4657,-101.754
13837450201,39.0377,-94.6406
13837879501,38.0432,-97.9379
13841004805,38.3629,-96.9711
13841234701,39.5496,-94.8069
13844947601,39.0545,-94.5929
13844948801,39.0538,-94.5936
13847538201,37.9483,-101.253
13849138842,38.5149,-98.2014
13854934802,37.662,-97.4804
13858868901,39.8134,-97.4788
13859361101,37.0251,-97.607
13860463784,39.0534,-94.5905
